Unnamed: 0,id_local,descripcion,estado,fecha_alta,fecha_baja,fecha_ultima_modificacion,id_planta,descripcion_numerica,cod_sector,id_mostrador,cod_dominio,id_usuario,id_sector,ambito
3226,4175,baños personal,A,2019-12-17 13:24:50,,2019-12-17 13:24:50,4174,,,,2.16.840.1.113883.2.10.27,1,,administracion
3227,4176,aula,A,2019-12-17 13:27:27,,2019-12-17 13:27:27,4174,,,,2.16.840.1.113883.2.10.27,1,,otros
3228,4177,estar medico,A,2019-12-17 13:27:50,,2019-12-17 13:27:50,4174,,,,2.16.840.1.113883.2.10.27,1,,otros
3229,4276,605,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3230,4278,308,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3231,4280,607,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3232,4282,606,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3233,4284,601,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3234,4286,603,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3235,4288,602,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3236,4290,604,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3237,4292,508,A,2020-03-26 14:20:52,,2020-03-26 14:20:52,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3238,4294,407,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3239,4296,406,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3240,4298,405,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3241,4300,404,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3242,4302,403,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3243,4304,402,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3244,4306,401,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3245,4308,301,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3246,4310,506,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3247,4312,507,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3248,4314,504,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3249,4316,505,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3250,4318,502,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3251,4320,503,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3252,4322,408,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3253,4324,201,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3254,4326,203,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3255,4328,202,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3256,4330,204,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3257,4332,207,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3258,4334,206,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3259,4336,208,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3260,4338,302,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3261,4340,303,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3262,4342,304,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3263,4344,305,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3264,4346,306,A,2020-03-26 14:20:53,,2020-03-26 14:20:53,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3265,4348,307,A,2020-03-26 14:20:54,,2020-03-26 14:20:54,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3266,4350,501,A,2020-03-26 14:20:54,,2020-03-26 14:20:54,4275,,,,2.16.840.1.113883.2.10.27,1,,otros
3267,4839,Clínica Médica Unidad 4,A,2020-05-05 10:38:17,,2020-05-05 10:38:17,4352,,,,2.16.840.1.113883.2.10.27,1,,otros
3268,4712,Traumatología Unidad 10,A,2020-05-05 10:38:12,,2020-05-05 10:38:12,4353,,,,2.16.840.1.113883.2.10.27,1,,otros
3269,4723,Traumatología Unidad 11,A,2020-05-05 10:38:12,,2020-05-05 10:38:12,4353,,,,2.16.840.1.113883.2.10.27,1,,otros
3270,4731,Ginecología Unidad 12,A,2020-05-05 10:38:13,,2020-05-05 10:38:13,4353,,,,2.16.840.1.113883.2.10.27,1,4.0,otros
3271,4736,Urología Unidad 13,A,2020-05-05 10:38:13,,2020-05-05 10:38:13,4353,,,,2.16.840.1.113883.2.10.27,1,,otros
3272,4740,Clínica Médica Unidad 3,A,2020-05-05 10:38:13,,2020-05-05 10:38:13,4354,,,,2.16.840.1.113883.2.10.27,1,,otros
3273,4756,Cardiología Unidad 5,A,2020-05-05 10:38:14,,2020-05-05 10:38:14,4354,,,,2.16.840.1.113883.2.10.27,1,,otros
3274,4764,UCO Unidad 5,A,2020-05-05 10:38:14,,2020-05-05 10:38:14,4354,,,,2.16.840.1.113883.2.10.27,1,,otros
3275,4771,Clínica Médica Internación Adicional,A,2020-05-05 10:38:15,,2020-05-05 10:38:15,4354,,,,2.16.840.1.113883.2.10.27,1,,otros
3276,4679,Cirugía Unidad 9,A,2020-05-05 10:38:10,,2020-05-05 10:38:10,4355,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3277,4695,Cirugía Unidad 8,A,2020-05-05 10:38:11,,2020-05-05 10:38:11,4355,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3278,5386,Terapia Intermedia Pediatrica,A,2020-05-05 12:05:23,,2020-05-05 12:05:23,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3279,5411,Neonatología,A,2020-05-05 12:05:24,,2020-05-07 15:00:38,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3280,5432,Terapia Intensiva Adultos,A,2020-05-05 12:05:24,,2020-05-05 12:05:24,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3281,5443,Terapia Intermedia Adultos 101,A,2020-05-05 12:05:25,,2020-05-11 11:11:55,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3282,5456,UCO 127,A,2020-05-05 12:05:25,,2020-05-11 10:54:40,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3283,11544,UCO 128,A,2020-05-11 10:55:15,,2020-05-11 12:15:56,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3284,11545,UCO 129,A,2020-05-11 10:55:55,,2020-05-11 12:16:00,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3285,11546,UCO 130,A,2020-05-11 10:57:11,,2020-05-11 12:16:05,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3286,11547,UCO 131,A,2020-05-11 10:57:54,,2020-05-11 12:16:09,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3287,11548,UCO 132,A,2020-05-11 10:58:58,,2020-05-11 12:16:14,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3288,11549,UCO 133,A,2020-05-11 10:59:13,,2020-05-11 12:16:19,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3289,11550,UCO 134,A,2020-05-11 10:59:46,,2020-05-11 12:16:24,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3290,11551,UCO 135,A,2020-05-11 11:00:27,,2020-05-11 12:16:28,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3291,11552,UCO 136,A,2020-05-11 11:00:42,,2020-05-11 12:16:33,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3292,11553,Terapia Intermedia Adultos 102,A,2020-05-11 11:12:12,,2020-05-11 12:40:00,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3293,11554,Terapia Intermedia Adultos 103,A,2020-05-11 11:12:50,,2020-05-11 12:40:05,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3294,11555,Terapia Intermedia Adultos 104,A,2020-05-11 11:13:19,,2020-05-11 12:40:09,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3295,11556,Terapia Intermedia Adultos 105,A,2020-05-11 11:13:35,,2020-05-11 12:40:14,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3296,11557,Terapia Intermedia Adultos 106,A,2020-05-11 11:13:59,,2020-05-11 12:40:19,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3297,11558,Terapia Intermedia Adultos 107,A,2020-05-11 11:14:16,,2020-05-11 12:40:24,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3298,11559,Terapia Intermedia Adultos 108,A,2020-05-11 11:14:33,,2020-05-11 12:40:29,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3299,11560,Terapia Intermedia Adultos 109,A,2020-05-11 11:15:15,,2020-05-11 12:40:34,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3300,11561,Terapia Intermedia Adultos 111,A,2020-05-11 11:15:45,,2020-05-11 12:40:39,4357,,,,2.16.840.1.113883.2.10.27,1,,otros
3301,5467,Ginecología 207,A,2020-05-05 12:05:26,,2020-05-05 12:05:26,4358,,,,2.16.840.1.113883.2.10.27,1,,otros
3302,11673,Clínica Médica Sala General 2 (14-16),A,2020-05-11 15:05:51,,2020-05-11 15:05:51,4418,,,,2.16.840.1.113883.2.10.27,1,,internacion
3303,11674,Clínica Médica Sala General 3 Aislamiento,A,2020-05-11 15:06:40,,2020-05-11 15:06:40,4418,,,,2.16.840.1.113883.2.10.27,1,,internacion
3304,11675,Clínica Médica Unidad 4 Mujeres (9),A,2020-05-11 15:12:34,,2020-05-11 15:12:34,4418,,,,2.16.840.1.113883.2.10.27,1,,otros
3305,11676,Clínica Médica Unidad 4 Mujeres (10-12),A,2020-05-11 15:13:27,,2020-05-11 15:13:27,4418,,,,2.16.840.1.113883.2.10.27,1,,otros
3306,11677,Clínica Médica Unidad 4 Mujeres (13),A,2020-05-11 15:13:55,,2020-05-11 15:13:55,4418,,,,2.16.840.1.113883.2.10.27,1,,otros
3307,11678,Clínica Médica Unidad 4 Mujeres (16),A,2020-05-11 15:14:30,,2020-05-11 15:14:30,4418,,,,2.16.840.1.113883.2.10.27,1,,otros
3308,9455,Ginecología Sala General,A,2020-05-05 16:04:32,,2020-05-05 16:04:32,4419,,,,2.16.840.1.113883.2.10.27,1,,internacion
3309,11679,Ginecología Sala General Aislamiento (7),A,2020-05-11 15:22:12,,2020-05-11 15:22:12,4419,,,,2.16.840.1.113883.2.10.27,1,,internacion
3310,11680,Ginecología Sala General (8-9),A,2020-05-11 15:23:49,,2020-05-11 15:23:49,4419,,,,2.16.840.1.113883.2.10.27,1,,internacion
3311,11681,Ginecología Sala General (10),A,2020-05-11 15:24:17,,2020-05-11 15:24:17,4419,,,,2.16.840.1.113883.2.10.27,1,,internacion
3312,11682,Ginecología Sala General (11),A,2020-05-11 15:24:39,,2020-05-11 15:24:39,4419,,,,2.16.840.1.113883.2.10.27,1,,internacion
3313,11685,Ginecología Sala General (20-21),A,2020-05-11 15:25:12,,2020-05-11 15:25:12,4419,,,,2.16.840.1.113883.2.10.27,1,,internacion
3314,11686,Ginecología Sala General (22-23),A,2020-05-11 15:30:04,,2020-05-11 15:30:04,4419,,,,2.16.840.1.113883.2.10.27,1,,internacion
3315,9479,Maternidad Sala General,A,2020-05-05 16:04:33,,2020-05-05 16:04:33,4420,,,,2.16.840.1.113883.2.10.27,1,,internacion
3316,9508,Neonatología Terapia Intensiva,A,2020-05-05 16:04:34,,2020-05-05 16:04:34,4420,,,,2.16.840.1.113883.2.10.27,1,,otros
3317,9513,Neonatología Terapia Intermedia,A,2020-05-05 16:04:34,,2020-05-05 16:04:34,4420,,,,2.16.840.1.113883.2.10.27,1,,otros
3318,9516,Neonatología Cuidados Mínimos,A,2020-05-05 16:04:34,,2020-05-05 16:04:34,4420,,,,2.16.840.1.113883.2.10.27,1,,otros
3319,11687,Maternidad Sala General Aislamiento 26,A,2020-05-11 15:36:46,,2020-05-11 15:36:46,4420,,,,2.16.840.1.113883.2.10.27,1,,internacion
3320,11688,Maternidad Sala General Aislamiento 27,A,2020-05-11 15:37:30,,2020-05-11 15:37:30,4420,,,,2.16.840.1.113883.2.10.27,1,,internacion
3321,9526,Salud Mental Habitación 5 - 6,A,2020-05-05 16:04:34,,2020-05-05 16:04:34,4421,,,,2.16.840.1.113883.2.10.27,1,,otros
3322,9529,Salud Mental Habitación 3 - 4,A,2020-05-05 16:04:34,,2020-05-05 16:04:34,4421,,,,2.16.840.1.113883.2.10.27,1,,otros
3323,9532,Salud Mental Habitación 7 - 8,A,2020-05-05 16:04:34,,2020-05-05 16:04:34,4421,,,,2.16.840.1.113883.2.10.27,1,,otros
3324,9535,Salud Mental Habitación 1 - 2,A,2020-05-05 16:04:35,,2020-05-05 16:04:35,4421,,,,2.16.840.1.113883.2.10.27,1,,otros
3325,10525,Telecobaltoterapia Sala Mujeres 3-6,A,2020-05-05 16:19:49,,2020-05-11 13:55:37,4422,,,,2.16.840.1.113883.2.10.27,1,,internacion
3326,10530,Telecobaltoterapia Sala Hombres 1-2,A,2020-05-05 16:19:49,,2020-05-11 13:54:52,4422,,,,2.16.840.1.113883.2.10.27,1,,internacion
3327,10533,Guardia Adultos Consultorio Salud Mental,A,2020-05-05 16:19:49,,2020-05-05 16:19:49,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,ambulatorio
3328,10536,Shock Room,A,2020-05-05 16:19:49,,2020-05-05 16:19:49,4422,,,,2.16.840.1.113883.2.10.27,1,,otros
3329,10539,Guardia Adultos Observación,A,2020-05-05 16:19:50,,2020-05-05 16:19:50,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,guardia
3330,10544,Guardia Adultos Consultorio 1,A,2020-05-05 16:19:50,,2020-05-05 16:19:50,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,ambulatorio
3331,10548,Guardia Adultos Consultorio 3,A,2020-05-05 16:19:50,,2020-05-05 16:19:50,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,ambulatorio
3332,10552,Guardia Adultos Consultorio 2,A,2020-05-05 16:19:50,,2020-05-05 16:19:50,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,ambulatorio
3333,10556,Guardia Adultos Consultorio 5,A,2020-05-05 16:19:50,,2020-05-05 16:19:50,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,ambulatorio
3334,10558,Guardia Adultos Consultorio 4,A,2020-05-05 16:19:50,,2020-05-05 16:19:50,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,ambulatorio
3335,10562,Guardia Adultos Consultorio 6,A,2020-05-05 16:19:50,,2020-05-05 16:19:50,4422,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,ambulatorio
3336,10451,Obstetricia - Habitación 1-2,A,2020-05-05 16:19:47,,2020-05-11 15:19:36,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3337,10453,Obstetricia - Habitación 3-5,A,2020-05-05 16:19:47,,2020-05-11 10:10:19,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3338,10461,Obstetricia - Habitación 7-9,A,2020-05-05 16:19:48,,2020-05-11 10:11:05,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3339,10463,Obstetricia - Habitación 6,A,2020-05-05 16:19:48,,2020-05-07 12:09:12,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3340,10480,RNP - Neonatología Sala de Pre Alta - Cuidados Mín,A,2020-05-05 16:19:48,,2020-05-09 20:04:20,4423,,,,2.16.840.1.113883.2.10.27,1,,internacion
3341,10498,Obstetricia - Habitación 16-19,A,2020-05-05 16:19:49,,2020-05-11 10:27:08,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3342,10502,Obstetricia - Habitación 10-12,A,2020-05-05 16:19:49,,2020-05-11 10:18:12,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3343,10504,Obstetricia - Habitación 13-15,A,2020-05-05 16:19:49,,2020-05-11 10:25:24,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3344,10508,Obstetricia - Habitación 20-23,A,2020-05-05 16:19:49,,2020-05-11 10:29:10,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3345,10510,RNP - Neonatología Sala de Terapia 1-14,A,2020-05-05 16:19:49,,2020-05-09 20:04:28,4423,,,,2.16.840.1.113883.2.10.27,1,,internacion
3346,10515,RNP - Neonatología Aislamiento 15-17,A,2020-05-05 16:19:49,,2020-05-09 20:04:08,4423,,,,2.16.840.1.113883.2.10.27,1,,otros
3347,10564,Obstetricia - Habitación 26,A,2020-05-05 16:19:50,,2020-05-07 12:17:36,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3348,10566,Obstetricia - Habitación 27-30,A,2020-05-05 16:19:50,,2020-05-11 10:36:35,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3349,10572,Patologia Infantil 11-16,A,2020-05-05 16:19:50,,2020-05-11 15:14:07,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3350,10598,Obstetricia - Habitación 44-45,A,2020-05-05 16:19:51,,2020-05-11 10:44:35,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3351,10602,Obstetricia - Habitación 24-25,A,2020-05-05 16:19:51,,2020-05-11 10:33:44,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3352,10606,Obstetricia - Habitación 40-43,A,2020-05-05 16:19:51,,2020-05-11 10:43:09,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3353,10614,Guardia Patologia Infantil,A,2020-05-05 16:19:51,,2020-05-11 15:12:20,4424,,9.0,,2.16.840.1.113883.2.10.27,1,9.0,guardia
3354,10624,Obstetricia - Habitación 31-33,A,2020-05-05 16:19:52,,2020-05-11 10:38:09,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3355,10634,Obstetricia - Habitación 34-35,A,2020-05-05 16:19:52,,2020-05-11 10:40:06,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3356,10638,Obstetricia - Habitación 36-39,A,2020-05-05 16:19:52,,2020-05-11 10:41:19,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3357,11483,Patologia Infantil 1-6,A,2020-05-09 20:26:56,,2020-05-11 15:13:51,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3358,11484,Patologia Infantil 7-10,A,2020-05-09 20:27:47,,2020-05-11 15:13:58,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3359,11485,Patologia Infantil 17-19,A,2020-05-09 20:28:12,,2020-05-11 15:14:12,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3360,11486,Patologia Infantil 20-23,A,2020-05-09 20:28:45,,2020-05-11 15:14:25,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3361,11487,Patologia Infantil 24-25,A,2020-05-09 20:29:23,,2020-05-11 15:14:31,4424,,,,2.16.840.1.113883.2.10.27,1,,otros
3362,10640,Clínica Médica A Habitacion 1-4,A,2020-05-05 16:19:52,,2020-05-10 15:53:41,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3363,10700,CCI Terapia Intensiva Adultos Paño Grande 1-6,A,2020-05-05 16:19:54,,2020-05-09 19:51:13,4425,,,,2.16.840.1.113883.2.10.27,1,,otros
3364,10709,CCI Terapia Intensiva Adultos - Aislamiento 9,A,2020-05-05 16:19:54,,2020-05-09 19:49:56,4425,,,,2.16.840.1.113883.2.10.27,1,,otros
3365,11482,CCI Terapia Intensiva Adultos Paño Chico 7-10,A,2020-05-09 19:48:42,,2020-05-11 15:08:17,4425,,,,2.16.840.1.113883.2.10.27,1,,otros
3366,11518,Clínica Médica A Habitacion 5-12,A,2020-05-10 15:54:05,,2020-05-10 15:54:05,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3367,11519,Clínica Médica A Habitacion 13-20,A,2020-05-10 15:54:37,,2020-05-10 15:54:44,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3368,11520,Clínica Médica A Habitacion 22-24,A,2020-05-10 15:55:06,,2020-05-10 15:55:06,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3369,11521,Clínica Médica A Habitacion 25-27,A,2020-05-10 15:55:28,,2020-05-10 15:55:28,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3370,11522,Clínica Médica A Habitacion 28,A,2020-05-10 15:55:48,,2020-05-10 15:55:48,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3371,11523,Clínica Médica A Habitacion 29-37,A,2020-05-10 15:56:10,,2020-05-10 15:56:10,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3372,11524,Clínica Médica B Habitacion 38-45,A,2020-05-10 15:56:44,,2020-05-10 15:56:44,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3373,11525,Clínica Médica B Habitacion 46-49,A,2020-05-10 15:57:04,,2020-05-10 15:57:04,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3374,11526,Clínica Médica B Habitacion 52-55,A,2020-05-10 15:57:19,,2020-05-10 15:57:19,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3375,11527,Clínica Médica B Habitacion 56-59,A,2020-05-10 15:57:40,,2020-05-10 15:57:40,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3376,11528,Clínica Médica B Habitacion 60-62,A,2020-05-10 15:57:59,,2020-05-10 15:57:59,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3377,11529,Clínica Médica B Habitacion 64-67,A,2020-05-10 15:58:28,,2020-05-10 15:58:28,4425,,,,2.16.840.1.113883.2.10.27,1,,internacion
3378,10383,Traumatología Habitación 27-33,A,2020-05-05 16:19:46,,2020-05-11 12:01:59,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3379,10385,Traumatología Habitación 24-26,A,2020-05-05 16:19:46,,2020-05-11 12:00:44,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3380,10393,Traumatología Habitación 21-23,A,2020-05-05 16:19:46,,2020-05-11 11:59:24,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3381,10395,Nutrición Mujeres - Habitación 1-10,A,2020-05-05 16:19:46,,2020-05-11 11:50:38,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3382,10413,Nutricion Varón Habitación 1-4,A,2020-05-05 16:19:47,,2020-05-11 11:13:31,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3383,10421,Cardiología Habitación 5-8,A,2020-05-05 16:19:47,,2020-05-11 11:21:48,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3384,10425,Cardiología Habitación 9-12,A,2020-05-05 16:19:47,,2020-05-11 11:33:42,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3385,10437,Cardiología Habitación 13-16,A,2020-05-05 16:19:47,,2020-05-11 11:40:28,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3386,10445,Traumatología Habitación 34-36,A,2020-05-05 16:19:47,,2020-05-11 12:06:16,4427,,,,2.16.840.1.113883.2.10.27,1,,otros
3387,10360,UCO,A,2020-05-05 16:19:13,,2020-05-05 16:19:13,4430,,,,2.16.840.1.113883.2.10.27,1,,otros
3388,10369,Neurocirugía / Cirugía Torácica / Cirugía Vascular,A,2020-05-05 16:19:13,,2020-05-11 12:17:04,4430,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3389,10371,Neurocirugía / Cirugía Torácica /Cirugía Vascular ,A,2020-05-05 16:19:46,,2020-05-11 12:23:47,4430,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3390,10373,Neurocirugía / Cirugía Torácica / Cirugía Vascular,A,2020-05-05 16:19:46,,2020-05-11 12:22:25,4430,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3391,10379,Neurocirugía / Cirugía Torácica / Cirugía Vascular,A,2020-05-05 16:19:46,,2020-05-11 12:19:03,4430,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3392,10214,Otorrinolaringología Habitación B 5-8,A,2020-05-05 16:19:10,,2020-05-11 12:38:22,4431,,,,2.16.840.1.113883.2.10.27,1,,otros
3393,10219,Otorrinolaringología Habitación A 1-4,A,2020-05-05 16:19:10,,2020-05-11 12:38:59,4431,,,,2.16.840.1.113883.2.10.27,1,,otros
3394,10328,Ginecología Habitación 11-15,A,2020-05-05 16:19:12,,2020-05-11 12:42:00,4432,,,,2.16.840.1.113883.2.10.27,1,8.0,otros
3395,10334,Ginecología Habitación 1-4,A,2020-05-05 16:19:12,,2020-05-11 12:39:44,4432,,,,2.16.840.1.113883.2.10.27,1,,otros
3396,10342,Ginecología Habitación 5-8,A,2020-05-05 16:19:13,,2020-05-11 12:40:44,4432,,,,2.16.840.1.113883.2.10.27,1,,otros
3397,10352,Ginecología Habitación 16-18,A,2020-05-05 16:19:13,,2020-05-11 12:43:34,4432,,,,2.16.840.1.113883.2.10.27,1,,otros
3398,10252,Cirugía General Mujeres - Habitación 29-32,A,2020-05-05 16:19:11,,2020-05-11 13:48:50,4433,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3399,10256,Cirugía General Mujeres - Habitación 21-24,A,2020-05-05 16:19:11,,2020-05-11 13:04:08,4433,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3400,10264,Cirugía General Mujeres - Habitación 25-28,A,2020-05-05 16:19:11,,2020-05-11 13:05:38,4433,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3401,10274,Cirugía General Hombres - Habitación 18-21,A,2020-05-05 16:19:11,,2020-05-11 12:55:52,4433,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3402,10282,Cirugía General Hombres - Habitación 14-17,A,2020-05-05 16:19:11,,2020-05-11 12:54:29,4433,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3403,10286,Cirugía General Hombres - Habitación 11-12,A,2020-05-05 16:19:12,,2020-05-11 12:53:08,4433,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
3404,10294,Cirugía General Hombres - Habitación 3-6,A,2020-05-05 16:19:12,,2020-05-11 12:49:29,4433,,,,2.16.840.1.113883.2.10.27,1,,quirúrgico
