id_establecimiento,descripcion,estado,fecha_alta,fecha_ultima_modificacion,id_usuario,id_localidad,id_direccion,id_tipo_establecimiento,id_jurisdiccion,cod_dominio,fecha_baja
567,GERIATRICO LA SOLEDAD BOGOTA 320 PB. PA. SOTANO.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
568,GERIATRICO LA TRINIDAD  ESPINOSA 1520 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
569,GERIATRICO  LA VICTORIA BOGOTA 4241 PB. P. AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
570,GERIATRICO  LAGUNA DORADA BUCARELLI 3343,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
571,GERIATRICO INSTITUTO GERIATRICO LARREA BONORINO ESTEBAN CNEL. 245/49 PB.PI. 1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
572,GERIATRICO  LAS GLICINAS  BURELA 2089/95 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
573,GERIATRICO LAS MARTAS S.R.L. BUFANO ALFREDO 2154,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
574,GERIATRICO  LE BOSQUET SAN NICOLAS 1278,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
575,GERIATRICO  LA MAISON BLANC VALLEJOS 4419 PB PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
576,"GERIATRICO NUEVO HOGAR LEADOR VADOR   GUEVARA 447/65/71, FRAGA S/N°, PB, 1°, 2° Y 3° PISO.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
577,GERIATRICO L¨ HIRONDELLE  CASTRO 825 PB. P.1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
578,GERIATRICO ESTABLECIMIENTO GERIATRICO LIBRA  BERMUDEZ 2226 PB,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
579,GERIATRICO LONG LIFE S.R.L. MERCEDES 350/54 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
580,GERIATRICO  LOS ALPES SAN ANTONIO 611 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
581,"GERIATRICO LOS ENEBROS GREGORIA PEREZ 3460/62 PB. P1 UFS 1,2,3",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
582,GERIATRICO LOS LUCEROS  SARMIENTO 4282 PB.PI. 1 Y 2,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
583,GERIATRICO LOS MILAGROS CULPINA 758 PB. PI.1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
584,GERIATRICO LOS PINOS BACACAY 2550,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
585,GERIATRICO LUCERO  LUCERO PJE. 245 PB Y 1° PISO,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
586,GERIATRICO  LUZ CENTER GAVILAN 378,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
587,GERIATRICO LUZ DE VIDA SENILLOSA 324/28 PB. SS. PISOS 1- 2,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
588,GERIATRICO  MACAMAX S.A AIZPURUA 3163/87 Y LAVOISER 3158 PB PI 1° 2° SOT.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
589,GERIATRICO GERIATRICO SANTA ROSA PORTELA 790,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
590,GERIATRICO  RESIDENCIA PARA MAYORES MAGNOLIA SUITES BESARES 1825/31,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
591,"GERIATRICO  RESIDENCIA MANANTIAL MELIAN AV. N°3244/48/50 SS, PB, 1°, 2° Y 3° PISO",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
592,GERIATRICO RESIDENCIA GERIATRICA MANANTIALES JUJUY AV. 1007 PB. PI. 1° 2° EP.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
838,POSTA CLUB ATLANTA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
839,POSTA CLUB MITRE,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,839,8,2,2.16.840.1.113883.2.10.27,
840,POSTA CLUB RACING VILLA DEL PARQUE,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,840,8,2,2.16.840.1.113883.2.10.27,
841,POSTA CLUB FERRO,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,841,8,2,2.16.840.1.113883.2.10.27,
842,POSTA PARQUE DE LA ESTACIÓN,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
843,POSTA CORRALÓN FLORESTA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,843,8,2,2.16.840.1.113883.2.10.27,
844,POSTA PARQUE ROCA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,844,8,2,2.16.840.1.113883.2.10.27,
845,POSTA CENTRO CULTURAL RECOLETA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,845,8,2,2.16.840.1.113883.2.10.27,
846,POSTA VÉLEZ - BIBLIOTECA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
847,POSTA CLUB ITALIANO,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,847,8,2,2.16.840.1.113883.2.10.27,
848,POSTA CENTRO DE DÍA - PARQUE CHACABUCO,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
850,CLUB GLORIAS ARGENTINAS,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,850,8,2,2.16.840.1.113883.2.10.27,
851,POSTA ADAN BUENOS AYRES,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,851,8,2,2.16.840.1.113883.2.10.27,
852,POSTA CENTRO ISLAMICO,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,852,8,2,2.16.840.1.113883.2.10.27,
853,FACULTAD DE ODONTOLOGIA UBA,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
864,HOSPITAL MILITAR CENTRAL,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
865,HOSPITAL AERONAUTICO CENTRAL,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
866,HOGAR MARTIN RODRIGUEZ - VIAMONTE,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
867,HOGAR ALEJANDRO RAIMONDI ,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
872,GERIATRICOS,A,2021-03-03 10:05:28,2021-03-03 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
869,HOGAR DE TRANSITO MUJERES,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
870,HOGAR DE TRANSITO HOMBRES,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
871,HOGAR DE TRANSITO MIXTO,A,2021-02-03 10:05:28,2021-02-03 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
873,OSECAC,A,2021-03-03 10:05:28,2021-03-03 10:05:30,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
874,MEDICUS,A,2021-03-03 10:05:28,2021-03-03 10:05:30,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
875,POSTA LUNA PARK,A,2021-03-09 10:05:28,2021-03-09 10:05:30,1,1.0,875,8,2,2.16.840.1.113883.2.10.27,
876,BALVANERA - ORURO 1310,A,2021-02-03 10:03:51,2021-02-03 10:03:53,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
877,SAN TELMO - COMUNA 1 - BALCARCE 1100,A,2021-02-03 10:03:51,2021-02-03 10:03:53,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
878,RECOLETA - TALCAHUANO 1261,A,2021-02-03 10:03:51,2021-02-03 10:03:53,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
879,POSTA MOVISTAR ARENA,A,2021-03-09 10:05:28,2021-03-09 10:05:30,1,1.0,879,8,2,2.16.840.1.113883.2.10.27,
880,DOMICILIOS PARTICULARES,A,2021-03-26 10:05:28,2021-03-26 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
881,FACULTAD DE MEDICINA,A,2021-04-07 10:05:28,2021-04-07 10:05:30,1,1.0,220,7,2,2.16.840.1.113883.2.10.27,
882,DISPOSITIVO POST DETECTAR ALMAGRO,A,2021-04-09 10:05:30,2021-04-09 10:05:30,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
883,SANATORIO DE LOS ARCOS,A,2021-04-09 15:05:28,2021-04-09 15:05:28,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
884,HOSPITAL ITALIANO DE BUENOS AIRES,A,2021-04-09 15:05:28,2021-04-09 15:05:28,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
885,CENTRO MEDICO JUNIN (SWISS MEDICAL CENTER BARRIO NORTE),A,2021-04-09 15:05:28,2021-04-09 15:05:28,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
886,CLINICA Y MATERNIDAD SUIZO ARGENTINA,A,2021-04-09 15:05:28,2021-04-09 15:05:28,1,1.0,3,2,2,2.16.840.1.113883.2.10.27,
887,PAMI-CPP,A,2021-04-09 15:05:28,2021-04-09 15:05:28,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
888,PAMI-CPPR,A,2021-04-09 15:05:28,2021-04-09 15:05:28,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
889,PAMI-Agencia 3,A,2021-04-09 15:05:28,2021-04-09 15:05:28,1,1.0,3,8,2,2.16.840.1.113883.2.10.27,
593,GERIATRICO MANZANARES DEL SOL MANZANARES 2036/38 PB. PI. 1º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
594,GERIATRICO RESIDENCIA MARGARITA OLAZABAL Nº 2271 PB. PISOS 1º Y 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
595,GERIATRICO MARIO BRAVO  MARIO BRAVO 456/58 PB Y 1° PISO,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
596,"GERIATRICO RESIDENCIA MARCELLA  FRENCH 2613 PB. PI. 1,2,3,4",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
597,GERIATRICO MATER PARAGUAY 2512,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
598,GERIATRICO MATER DOMINI  O´ HIGGINS 2555 PB. PI 1 Y 2 AZOTEA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
599,GERIATRICO CLINICA GERIATRICA MAURA S.R.L MORON 2426/32,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
600,GERIATRICO MEDALLA MILAGROSA ACHAVAL 640,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
601,GERIATRICO  MEDALLA MILAGROSA FRAY LUIS BELTRAN 82/84 PB. EPS/ PB. PI 1º EPS/ PI 1º PI 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
602,GERIATRICO MEDALLA MILAGROSA  HABANA 4452/56 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
603,GERIATRICO  MEDIGER  S.R.L JUNCAL 2676/78 SOT. PI. 1º AL 6º AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
604,GERIATRICO MEGAHOME  FERNANDEZ DE LA CRUZ AV. 6920,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
605,GERIATRICO  MERITA CRAMER 3216/18/20 PB. 1° 2° 3° Y SOT.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
606,GERIATRICO SU CASA SAN NICOLAS 84 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
607,GERIATRICO HOGAR MI ESPERANZA OLIDEN 576 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
608,"GERIATRICO MI LUGAR ALBERTI 2012 PB, 1° P Y TERRAZA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
609,GERIATRICO  MI NUEVO HOGAR PEDRO GOYENA AV. 34,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
610,GERIATRICO MI SEGUNDO HOGAR LISANDRO DE LA TORRE 938 PB .,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
611,GERIATRICO RESIDENCIA PARA ABUELOS MILAGROS DE MARIA BLANCO ENCALADA 4781 PB. EP. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
612,GERIATRICO MIRAFLORES GOYA 160,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
613,GERIATRICO  RESIDENCIA GERIATRICA MISS DAISY  ESPINOSA 2047/51 PB. PISO 1° TERRAZA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
614,GERIATRICO MODELO CERVANTES MAGARIÑOS CERVANTES 4651,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
615,GERIATRICO GERIATRICO MODELO DEL PALMAR  SUCRE ANTONIO J.DE MCAL 3001/29 PB. PI. 1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
616,"GERIATRICO  GERIATRICO MODELO SANCHEZ DE LORIA SANCHEZ DE LORIA 548/552 PB. SOT. P. 1Y2 EP. 1,2,3",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
617,GERIATRICO GERIATRICO MONTERREY RIVADAVIA AV. 3731 PB. PA. AZOT.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
618,GERIATRICO HOGAR PARA MAYORES MARIANT SANTANDER 1634 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
619,GERIATRICO MOSHAB ZEKENIM GUALEGUAYCHU 142/4,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
620,GERIATRICO HOGAR NADIR HIPOLITO YRIGOYEN AV. 4272/74 PB. EP. PI. 1º 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
621,GERIATRICO HOGAR NADIR PORTELA 133 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
622,GERIATRICO NAZARET BARTOLOME MITRE 3345 PB. SOTANO PISOS 1º AL 5º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
623,GERIATRICO NORMANDY NAVARRO 3277/75 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
624,GERIATRICO  NUESTRA SEÑORA DE LOURDES BURELA 1862/66 PB. P1,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
625,GERIATRICO NUESTRA CASA  RIVADAVIA AV. 10.040 PB PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
626,GERIATRICO INSTITUTO GERIATRICO NUESTRA SEÑORA DE LAS NIEVES  ALVAREZ THOMAS AV. 268,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
627,GERIATRICO NUESTRA SEÑORA DE LOS MILAGROS DIRECTORIO AV. 1130 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
628,GERIATRICO NUESTRA SRA. DE LOURDES  COLOMBRES 161,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
629,GERIATRICO GERIATRICO NUESTA SRA. DE LOURDES  HOLMBERG 1630 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
630,GERIATRICO INSTITUTO NUESTRA SEÑORA DE LUJAN JOSE MARTI 718/20/22/24 PB. SOT. PI. 1º AL 4º AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
631,GERIATRICO ESTABLECIMIENTO GERIATRICO NUESTRA SEÑORA DE LUJAN  LARRAZABAL AV. 449/51 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
632,GERIATRICO NUESTRA SEÑORA DEL CARMEN  SAN JOSE 1870 PB. PISO 1 SOTANO Y AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
633,GERIATRICO DEL ROSARIO  VIRREY LORETO 2656,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
634,"GERIATRICO NUESTRAS RAICES TINOGASTA 5373 SUBSUELO, PB, 1°, 2° Y AZOTEA",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
635,GERIATRICO NUESTRO HOGAR SANTOS DUMONT 3640 PB. PISOS 1º Y2º AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
636,GERIATRICO NUESTROS ABUELOS LAGUNA 848/52 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
637,GERIATRICO NUEVA CASA  SALCEDO 4158 PB PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
638,GERIATRICO  NUEVA POMPEYA FOURNIER 3014 PB. PA. TERRAZA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
639,GERIATRICO  SERRANIA RESIDENCIA PARA MAYORES SERRANO 1378/80 PB. SOT. PI. 1 AL 4 AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
640,GERIATRICO NUEVA VIDA MANUEL UGARTE 2845/47 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
641,GERIATRICO NUEVO HOGAR BENJAMIN VICTORICA AV. GRAL.2330 PB. PI. 1 Y 2,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
642,GERIATRICO  RESIDENCIA GERIATRICA MIORAFLORES LACARRA 1152/64 PB. PI. 1º AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
643,GERIATRICO OASIS  VENANCIO FLORES GRAL. 3437/39,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
644,GERIATRICO  OLDMAN RESIDENCIA PARA ADULTOS MAYORES SAN LUIS 2718/26,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
645,GERIATRICO OLDRICK ROBERTSON MOCTEZUMA 1010/ 14 PB. PI 1°,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
646,GERIATRICO OLIMPIA RESIDENCIA PARA MAYORES PACHECO 2124,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
647,GERIATRICO RESIDENCIA PARA MAYORES OTRO ESTILO DONADO 1660 PB. PI. 1º 2º,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
648,GERIATRICO RESIDENCIA PALERMO CHICO CORONEL DIAZ AV. 2856/ 60 PB. EP 1 Y 2,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
649,GERIATRICO RESIDENCIA GERIATRICA PARATY BOYACA 1214,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
650,GERIATRICO RESIDENCIA PARA MAYORES PARQUE ROSAL ARANGUREN JUAN F. DR. 1832,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
651,GERIATRICO PLAZA DEL SOL QUINTINO BOCAYUVA 18,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
652,GERIATRICO PLAZA HOGAR  JOAQUIN V. GONZALEZ 4015/17 PB. PA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
653,GERIATRICO PLAZA MAYOR  PLAZA 1223,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
654,GERIATRICO PORTO SEGURO CIUDAD DE LA PAZ 1051,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
655,GERIATRICO PRIAMO  COLOMBRES 147,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
656,GERIATRICO SAN IGNACIO JUAN AGUSTIN GARCIA 2416 PB.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
657,GERIATRICO QUO VADIS PEDRO IGNACIO RIVERA 3238 PB. 1º 2º Y SOT.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
658,GERIATRICO RENACER II DONATO ALVAREZ TTE. GRAL. AV. 505,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
659,GERIATRICO RENACER JARAMILLO 4464 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
660,GERIATRICO RESID. P/PERS. MAYORES AUTOV. CON AUTONOMIA PSICOFISICA ARREGUI 3516 PB. PA.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
661,GERIATRICO RESIDENCIA URQUIZA S.R.L. BAUNESS 1265,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
662,GERIATRICO RESIDENCIA TU FAMILIA BLANCO ENCALADA 5080 P.B. P.A.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
663,GERIATRICO RESIDENCIA PARA MAYORES CRAMER CRAMER 668 PB. PI. 1º AL 5º AZOTEA,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
664,"GERIATRICO RESIDENCIA GERIATRICA ARCE ROOSEVELT N° 5570, SS, PB, 1° AL 6° PISO, AZOTEA.",A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
665,GERIATRICO RESIDENCIA DEL SOL S.R.L VIDAL 2750/4,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
666,GERIATRICO EL BUEN PASTOR  HONORIO PUEYRREDON 1026,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
667,GERIATRICO RESIDENCIA GERIATRICA FLORES GAVILAN Nº 359,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
668,GERIATRICO RESIDENCIA GERIATRICA SANTA MONICA  VUELTA DE OBLIGADO 3473 PB. P1. P2.,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
669,GERIATRICO MANFREDI JESUS  JOSE C. PAZ N° 3246/48 PA Y PB,A,2021-02-18 00:00:00,2021-02-18 00:00:00,1,1.0,3,7,2,2.16.840.1.113883.2.10.27,
